cdp_id,sign_list,number
3598,Koenig AfO Bei 16,162
3598,Ranke BE A 61,212
3598,Schroeder VS 12,208
3598,Schroder VS 15,190
3598,Fossey pp,1013-1015
3599,UET 2,397
3599,ARM XV,298
3599,Clay BE A 14,58
3599,Koenig AfO Bei 16,139
3599,Ranke BE A 61,212
3599,Schroeder VS 12,208
3599,Schroder VS 15,190
3599,Fossey pp,1013-1015
3600,UET 2,397
3600,ARM XV,298
3600,Clay BE A 14,58
3600,Koenig AfO Bei 16,139
3600,Ranke BE A 61,212
3600,Schroeder VS 12,208
3600,Schroder VS 15,190
3600,Fossey pp,1013-1015
3601,UET 2,397
3601,ARM XV,298
3601,Clay BE A 14,58
3601,Koenig AfO Bei 16,147
3601,Ranke BE A 61,212
3601,Schroeder VS 12,208
3601,Schroder VS 15,190
3601,Fossey pp,1013-1015
3602,UET 2,397
3602,ARM XV,298
3602,Clay BE A 14,58
3602,Koenig AfO Bei 16,147
3602,Ranke BE A 61,212
3602,Schroeder VS 12,208
3602,Schroder VS 15,190
3602,Fossey pp,1013-1015
3603,UET 2,397
3603,ARM XV,298
3603,Clay BE A 14,58
3603,Koenig AfO Bei 16,162
3603,Ranke BE A 61,212
3603,Schroeder VS 12,208
3603,Schroder VS 15,190
3603,Fossey pp,1013-1015
3604,UET 2,397
3604,ARM XV,298
3604,Clay BE A 14,58
3604,Koenig AfO Bei 16,162
3604,Ranke BE A 61,212
3604,Schroeder VS 12,208
3604,Schroder VS 15,190
3604,Fossey pp,1013-1015
3605,UET 2,397
3605,ARM XV,298
3605,Clay BE A 14,58
3605,Koenig AfO Bei 16,139
3605,Ranke BE A 61,212
3605,Schroeder VS 12,208
3605,Schroder VS 15,190
3605,Fossey pp,1013-1015
3606,UET 2,397
3606,ARM XV,298
3606,Clay BE A 14,58
3606,Koenig AfO Bei 16,139
3606,Ranke BE A 61,212
3606,Schroeder VS 12,208
3606,Schroder VS 15,190
3606,Fossey pp,1013-1015
3607,UET 2,397
3607,ARM XV,298
3607,Clay BE A 14,58
3607,Koenig AfO Bei 16,147
3607,Ranke BE A 61,212
3607,Schroeder VS 12,208
3607,Schroder VS 15,190
3607,Fossey pp,1013-1015
3608,UET 2,397
3608,ARM XV,298
3608,Clay BE A 14,58
3608,Koenig AfO Bei 16,147
3608,Ranke BE A 61,212
3608,Schroeder VS 12,208
3608,Schroder VS 15,190
3608,Fossey pp,1013-1015
3609,UET 2,397
3609,ARM XV,298
3609,Clay BE A 14,58
3609,Koenig AfO Bei 16,162
3609,Ranke BE A 61,212
3609,Schroeder VS 12,208
3609,Schroder VS 15,190
3609,Fossey pp,1013-1015
3610,UET 2,397
3610,ARM XV,298
3610,Clay BE A 14,58
3610,Koenig AfO Bei 16,162
3610,Ranke BE A 61,212
3610,Schroeder VS 12,208
3610,Schroder VS 15,190
3610,Fossey pp,1013-1015
3614,Clay BE A 14,79
3614,Clay BE A 10,73
3616,Ranke BE A 61,59
3616,Schroder VS 15,83
3618,UET 2,66
3618,Ranke BE A 61,59
3618,Fossey pp,428-434
3619,UET 2,66
3619,Ranke BE A 61,59
3619,Fossey pp,428-434
3620,UET 2,66
3620,Ranke BE A 61,59
3620,Fossey pp,428-434
3621,UET 2,66
3621,Ranke BE A 61,59
3621,Fossey pp,428-434
3626,Fossey pp,319
3629,Fossey pp,"319, 582"
3630,Fossey pp,"319, 582"
3642,Fossey pp,780
3643,Fossey pp,780
3644,Fossey pp,780
3645,Fossey pp,780
3647,Schroder VS 15,188
3647,Fossey pp,1059
3654,UET 2,138
3654,Clay BE A 14,233
3654,Koenig AfO Bei 16,149
3654,Ranke BE A 61,174
3654,Clay BE A 10,114
3654,Fossey pp,375-381
3655,UET 2,138
3655,Clay BE A 14,233
3655,Koenig AfO Bei 16,149
3655,Ranke BE A 61,174
3655,Clay BE A 10,114
3655,Fossey pp,375-381
3656,UET 2,138
3656,Clay BE A 14,233
3656,Koenig AfO Bei 16,149
3656,Ranke BE A 61,174
3656,Clay BE A 10,114
3656,Fossey pp,375-381
3657,UET 2,138
3657,Clay BE A 14,233
3657,Koenig AfO Bei 16,149
3657,Ranke BE A 61,174
3657,Clay BE A 10,114
3657,Fossey pp,375-381
3658,UET 2,138
3658,Clay BE A 14,233
3658,Koenig AfO Bei 16,149
3658,Ranke BE A 61,174
3658,Clay BE A 10,114
3658,Fossey pp,375-381
3659,UET 2,138
3659,Clay BE A 14,233
3659,Koenig AfO Bei 16,149
3659,Ranke BE A 61,174
3659,Clay BE A 10,114
3659,Fossey pp,375-381
3660,Clay BE A 14,133
3660,Fossey pp,375-381
3661,Fossey pp,"783ff, 1064, 1072, 1077"
3662,Fossey pp,817
3663,Fossey pp,817
3665,Fossey pp,1064
3667,Fossey pp,531
3669,Fossey pp,815
3670,Fossey pp,815
3671,Fossey pp,817
3674,Fossey pp,817
3676,UET 2,130
3676,ARM XV,212
3676,Clay BE A 14,205
3676,Koenig AfO Bei 16,163
3676,Ranke BE A 61,165
3676,Schroeder VS 12,147
3676,Schroder VS 15,141
3676,Fossey pp,736-739
3677,UET 2,130
3677,ARM XV,212
3677,Clay BE A 14,205
3677,Koenig AfO Bei 16,163
3677,Ranke BE A 61,165
3677,Schroeder VS 12,147
3677,Schroder VS 15,141
3677,Fossey pp,736-739
3685,UET 2,386a
3685,ARM XV,291
3685,Clay BE A 14,249
3685,Koenig AfO Bei 16,217
3685,Ranke BE A 61,218
3685,Schroeder VS 12,202
3685,Fossey pp,965-967
3686,UET 2,386b
3688,Fossey pp,247
3689,Fossey pp,247
3700,Fossey pp,947
3708,Fossey pp,58
3709,Fossey pp,501
3710,Fossey pp,501
3713,Fossey pp,501
3719,UET 2,360
3719,Clay BE A 14,166
3719,Fossey pp,"17ff, 557"
3720,UET 2,360
3720,Clay BE A 14,166
3720,Fossey pp,"17ff, 557"
3721,UET 2,360
3721,Clay BE A 14,166
3721,Fossey pp,"17ff, 557"
3722,UET 2,360
3722,Clay BE A 14,166
3722,Fossey pp,"17ff, 557"
3723,UET 2,360
3723,Clay BE A 14,166
3723,Fossey pp,"17ff, 557"
3724,UET 2,360
3724,Clay BE A 14,166
3724,Fossey pp,"17ff, 557"
3725,UET 2,360
3725,Clay BE A 14,166
3725,Fossey pp,"17ff, 557"
3726,UET 2,360
3726,Clay BE A 14,166
3726,Fossey pp,"17ff, 557"
3727,UET 2,360
3727,Clay BE A 14,166
3727,Fossey pp,"17ff, 557"
3728,UET 2,360
3728,Clay BE A 14,166
3728,Fossey pp,"17ff, 557"
3732,Fossey pp,947
3735,UET 2,10
3735,ARM XV,182
3735,Clay BE A 14,19
3735,Ranke BE A 61,17
3735,Schroeder VS 12,131
3735,Clay BE A 10,29
3735,Schroder VS 15,122
3735,Fossey pp,639-642
3736,UET 2,10
3736,ARM XV,182
3736,Clay BE A 14,19
3736,Ranke BE A 61,17
3736,Schroeder VS 12,131
3736,Clay BE A 10,29
3736,Schroder VS 15,122
3736,Fossey pp,639-642
3739,Fossey pp,129
3743,UET 2,30
3743,ARM XV,85
3743,Clay BE A 14,102
3743,Koenig AfO Bei 16,150
3743,Ranke BE A 61,37
3743,Schroeder VS 12,58
3743,Clay BE A 10,92
3743,Schroder VS 15,52
3743,Fossey pp,269-272
3750,Fossey pp,822
3751,UET 2,371
3751,ARM XV,167
3751,Clay BE A 14,140
3751,Koenig AfO Bei 16,90
3751,Ranke BE A 61,106
3751,Schroeder VS 12,123
3751,Clay BE A 10,117
3751,Schroder VS 15,112
3751,Fossey pp,"575-579, 1076"
3752,UET 2,371
3752,ARM XV,167
3752,Clay BE A 14,140
3752,Koenig AfO Bei 16,90
3752,Ranke BE A 61,106
3752,Schroeder VS 12,123
3752,Clay BE A 10,117
3752,Schroder VS 15,112
3752,Fossey pp,"575-579, 1076"
3753,UET 2,371
3753,ARM XV,167
3753,Clay BE A 14,140
3753,Koenig AfO Bei 16,90
3753,Ranke BE A 61,106
3753,Schroeder VS 12,123
3753,Clay BE A 10,117
3753,Schroder VS 15,112
3753,Fossey pp,"575-579, 1076"
3754,UET 2,371
3754,ARM XV,167
3754,Clay BE A 14,140
3754,Koenig AfO Bei 16,90
3754,Ranke BE A 61,106
3754,Schroeder VS 12,123
3754,Clay BE A 10,117
3754,Schroder VS 15,112
3754,Fossey pp,"575-579, 1076"
3755,UET 2,371
3755,ARM XV,167
3755,Clay BE A 14,140
3755,Koenig AfO Bei 16,90
3755,Ranke BE A 61,106
3755,Schroeder VS 12,123
3755,Clay BE A 10,117
3755,Schroder VS 15,112
3755,Fossey pp,"575-579, 1076"
3757,Fossey pp,1081
3759,UET 2,118
3765,UET 2,202
3765,ARM XV,320
3765,Clay BE A 14,192
3765,Koenig AfO Bei 16,151
3765,Ranke BE A 61,211
3765,Schroder VS 15,169
3765,Fossey pp,1045ff
3767,UET 2,266
3767,ARM XV,295
3767,Clay BE A 14,248
3767,Ranke BE A 61,209
3767,Schroeder VS 12,205
3767,Fossey pp,980-983
3768,UET 2,266
3768,ARM XV,295
3768,Clay BE A 14,254
3768,Ranke BE A 61,209
3768,Schroeder VS 12,205
3768,Fossey pp,980-983
3769,UET 2,266
3769,ARM XV,295
3769,Clay BE A 14,248
3769,Ranke BE A 61,209
3769,Schroeder VS 12,205
3769,Fossey pp,980-983
3770,UET 2,266
3770,ARM XV,295
3770,Clay BE A 14,248
3770,Ranke BE A 61,209
3770,Schroeder VS 12,205
3770,Fossey pp,980-983
3771,UET 2,266
3771,ARM XV,295
3771,Clay BE A 14,248
3771,Ranke BE A 61,209
3771,Schroeder VS 12,205
3771,Fossey pp,980-983
3772,UET 2,266
3772,ARM XV,295
3772,Clay BE A 14,248
3772,Ranke BE A 61,209
3772,Schroeder VS 12,205
3772,Fossey pp,980-983
3773,UET 2,266
3773,ARM XV,295
3773,Clay BE A 14,248
3773,Ranke BE A 61,209
3773,Schroeder VS 12,205
3773,Fossey pp,980-983
3774,UET 2,266
3774,ARM XV,295
3774,Clay BE A 14,248
3774,Ranke BE A 61,209
3774,Schroeder VS 12,205
3774,Fossey pp,980-983
3775,UET 2,266
3775,ARM XV,295
3775,Clay BE A 14,248
3775,Ranke BE A 61,209
3775,Schroeder VS 12,205
3775,Fossey pp,980-983
3776,UET 2,266
3776,ARM XV,295
3776,Clay BE A 14,248
3776,Ranke BE A 61,209
3776,Schroeder VS 12,205
3776,Fossey pp,980-983
3777,UET 2,266
3777,ARM XV,295
3777,Clay BE A 14,248
3777,Ranke BE A 61,209
3777,Schroeder VS 12,205
3777,Fossey pp,980-983
3778,UET 2,266
3778,ARM XV,295
3778,Clay BE A 14,248
3778,Ranke BE A 61,209
3778,Schroeder VS 12,205
3778,Fossey pp,980-983
3780,UET 2,206
3780,ARM XV,307'
3780,Clay BE A 14,201
3780,Koenig AfO Bei 16,94
3780,Ranke BE A 61,184
3780,Schroeder VS 12,215
3780,Schroder VS 15,198
3780,Fossey pp,1024-1027
3782,ARM XV,263'
3782,Clay BE A 14,187
3782,Schroeder VS 12,178
3782,Fossey pp,882ff
3783,Fossey pp,892
3784,UET 2,245
3784,Clay BE A 14,159
3784,Fossey pp,704
3786,Fossey pp,992
3787,Clay BE A 14,120
3787,Fossey pp,529
3792,UET 2,278
3792,Clay BE A 14,109
3792,Clay BE A 10,105
3792,Fossey pp,523ff
3793,Clay BE A 14,109
3793,Clay BE A 10,105
3793,Fossey pp,523ff
3794,UET 2,269
3794,Clay BE A 14,109
3794,Clay BE A 10,105
3794,Fossey pp,523ff
3795,Clay BE A 14,109
3795,Clay BE A 10,105
3795,Fossey pp,523ff
3796,Fossey pp,"209, 900"
3797,Fossey pp,"209, 900"
3802,UET 2,353
3802,Clay BE A 14,81
3802,Schroeder VS 12,102
3802,Clay BE A 10,67
3802,Schroder VS 15,91
3802,Fossey pp,"498ff, 1090"
3803,UET 2,353
3803,Clay BE A 14,81
3803,Schroeder VS 12,102
3803,Clay BE A 10,67
3803,Schroder VS 15,91
3803,Fossey pp,"498ff, 1090"
3804,UET 2,353
3804,Clay BE A 14,81
3804,Schroeder VS 12,102
3804,Clay BE A 10,67
3804,Schroder VS 15,91
3804,Fossey pp,"498ff, 1090"
3805,UET 2,353
3805,Clay BE A 14,81
3805,Schroeder VS 12,102
3805,Clay BE A 10,67
3805,Schroder VS 15,91
3805,Fossey pp,"498ff, 1090"
3806,UET 2,353
3806,Clay BE A 14,81
3806,Schroeder VS 12,102
3806,Clay BE A 10,67
3806,Schroder VS 15,91
3806,Fossey pp,"498ff, 1090"
3807,UET 2,353
3807,Clay BE A 14,81
3807,Schroeder VS 12,102
3807,Clay BE A 10,67
3807,Schroder VS 15,91
3807,Fossey pp,"498ff, 1090"
3808,UET 2,353
3808,Clay BE A 14,81
3808,Schroeder VS 12,102
3808,Clay BE A 10,67
3808,Schroder VS 15,91
3808,Fossey pp,"498ff, 1090"
3809,UET 2,353
3809,Clay BE A 14,81
3809,Schroeder VS 12,102
3809,Clay BE A 10,67
3809,Schroder VS 15,91
3809,Fossey pp,"498ff, 1090"
3812,Fossey pp,501
3814,UET 2,93
3814,Clay BE A 14,156
3814,Koenig AfO Bei 16,193
3814,Fossey pp,676-678
3815,UET 2,94
3815,Clay BE A 14,156
3815,Koenig AfO Bei 16,193
3815,Fossey pp,676-678
3817,Fossey pp,216
3818,ARM XV,155
3818,Clay BE A 14,127
3818,Ranke BE A 61,102
3818,Schroeder VS 12,114
3818,Clay BE A 10,110
3818,Schroder VS 15,102
3818,Fossey pp,537ff
3819,UET 2,15
3819,Clay BE A 14,32
3819,Schroeder VS 12,31
3819,Fossey pp,149ff
3820,UET 2,16
3820,Clay BE A 14,32
3820,Schroeder VS 12,31
3820,Fossey pp,149ff
3821,UET 2,15
3821,Clay BE A 14,32
3821,Schroeder VS 12,31
3821,Fossey pp,149ff
3822,UET 2,16
3822,Clay BE A 14,32
3822,Schroeder VS 12,31
3822,Fossey pp,149ff
3834,UET 2,146
3834,Clay BE A 14,93
3834,Fossey pp,854-856
3835,UET 2,146
3835,Clay BE A 14,93
3835,Fossey pp,854-856
3840,Fossey pp,"511, 1088"
3841,Fossey pp,"511, 1088"
3842,Fossey pp,864
3846,UET 2,226
3846,ARM XV,6
3846,Clay BE A 14,168
3846,Koenig AfO Bei 16,153
3846,Ranke BE A 61,143
3846,Schroeder VS 12,5
3846,Clay BE A 10,143
3846,Schroder VS 15,6
3846,Fossey pp,11-16
3847,UET 2,226
3847,ARM XV,6
3847,Clay BE A 14,168
3847,Koenig AfO Bei 16,153
3847,Ranke BE A 61,143
3847,Schroeder VS 12,5
3847,Clay BE A 10,143
3847,Schroder VS 15,6
3847,Fossey pp,11-16
3850,UET 2,96
3850,ARM XV,203
3850,Clay BE A 14,161
3850,Koenig AfO Bei 16,168
3850,Ranke BE A 61,139
3850,Schroeder VS 12,143
3850,Clay BE A 10,140
3850,Schroder VS 15,135
3850,Fossey pp,712-716
3851,UET 2,96
3851,ARM XV,203
3851,Clay BE A 14,161
3851,Koenig AfO Bei 16,168
3851,Ranke BE A 61,139
3851,Schroeder VS 12,143
3851,Clay BE A 10,140
3851,Schroder VS 15,135
3851,Fossey pp,712-716
3857,Clay BE A 14,164
3863,Clay BE A 14,262
3863,Koenig AfO Bei 16,169
3863,Schroeder VS 12,206
3863,Schroder VS 15,189
3863,Fossey pp,988
3864,Clay BE A 14,262
3864,Koenig AfO Bei 16,169
3864,Schroeder VS 12,206
3864,Schroder VS 15,189
3864,Fossey pp,988
3867,UET 2,170
3868,UET 2,230
3870,UET 2,33
3870,Fossey pp,275ff
3871,UET 2,33
3871,Fossey pp,275ff
3872,UET 2,33
3872,Fossey pp,275ff
3873,UET 2,33
3873,Fossey pp,275ff
3874,UET 2,33
3874,Fossey pp,275ff
3877,Fossey pp,44ff
3878,Fossey pp,46
3884,Fossey pp,900
3885,Fossey pp,46
3886,Fossey pp,129ff
3895,Fossey pp,401
3899,UET 2,149
3899,ARM XV,216
3899,Clay BE A 14,209
3899,Koenig AfO Bei 16,158
3899,Fossey pp,744-746
3900,UET 2,149
3900,ARM XV,216
3900,Clay BE A 14,209
3900,Koenig AfO Bei 16,167
3900,Fossey pp,744-746
3901,UET 2,151
3901,ARM XV,216
3901,Clay BE A 14,209
3901,Koenig AfO Bei 16,158
3901,Fossey pp,744-746
3902,UET 2,151
3902,ARM XV,216
3902,Clay BE A 14,209
3902,Koenig AfO Bei 16,167
3902,Fossey pp,744-746
3903,UET 2,150
3903,ARM XV,216
3903,Clay BE A 14,209
3903,Koenig AfO Bei 16,158
3903,Fossey pp,744-746
3904,UET 2,150
3904,ARM XV,216
3904,Clay BE A 14,209
3904,Koenig AfO Bei 16,167
3904,Fossey pp,744-746
3910,Fossey pp,990
3912,UET 2,271
3912,Clay BE A 14,253
3912,Ranke BE A 61,225
3912,Schroeder VS 12,197
3912,Fossey pp,951
3913,UET 2,271
3913,Clay BE A 14,253
3913,Ranke BE A 61,225
3913,Schroeder VS 12,197
3913,Fossey pp,951
3919,UET 2,394
3919,Fossey pp,1027ff
3920,Schroeder VS 12,207
3920,Fossey pp,989
3925,UET 2,215
3925,Fossey pp,"816, 1083ff"
3927,Fossey pp,448-450
3928,Fossey pp,448-450
3933,UET 2,211
3937,Clay BE A 14,256
3937,Ranke BE A 61,191
3937,Schroeder VS 12,184
3937,Schroder VS 15,171
3937,Fossey pp,"915-918, 1078"
3938,Clay BE A 14,256
3938,Schroeder VS 12,184
3938,Schroder VS 15,171
3938,Fossey pp,"915-918, 1078"
3939,Clay BE A 14,256
3939,Schroeder VS 12,184
3939,Schroder VS 15,171
3939,Fossey pp,"915-918, 1078"
3944,UET 2,125
3944,ARM XV,115
3944,Clay BE A 14,213
3944,Ranke BE A 61,192
3944,Schroder VS 15,74
3944,Fossey pp,392-398
3945,UET 2,125
3945,ARM XV,115
3945,Clay BE A 14,213
3945,Ranke BE A 61,192
3945,Schroder VS 15,74
3945,Fossey pp,392-398
3946,UET 2,214
3946,Fossey pp,"426, 1083"
3947,Fossey pp,"426, 1083"
3953,UET 2,24
3953,ARM XV,73
3953,Clay BE A 14,47
3953,Schroeder VS 12,51
3953,Clay BE A 10,43
3953,Schroder VS 15,48
3953,Fossey pp,"213, 242, 1075"
3954,UET 2,24
3954,ARM XV,73
3954,Clay BE A 14,47
3954,Schroeder VS 12,51
3954,Clay BE A 10,43
3954,Schroder VS 15,48
3954,Fossey pp,"213, 242, 1075"
3956,Fossey pp,285
3959,Fossey pp,786
3962,Fossey pp,285
3968,UET 2,122
3968,Fossey pp,"17, 31"
3969,Fossey pp,"17, 31"
3970,Fossey pp,"17, 31"
3971,Fossey pp,"17, 31"
3972,Fossey pp,"17, 31"
3973,Fossey pp,"17, 31"
3975,Schroder VS 15,187
3975,Fossey pp,1058
3984,Fossey pp,1078
3985,Fossey pp,196-201
3993,UET 2,346
3993,ARM XV,102
3993,Clay BE A 14,115
3993,Koenig AfO Bei 16,172
3993,Ranke BE A 61,84
3993,Schroeder VS 12,74
3993,Clay BE A 10,85
3993,Schroder VS 15,63
3993,Fossey pp,324-330
3994,UET 2,346
3994,ARM XV,102
3994,Clay BE A 14,115
3994,Koenig AfO Bei 16,172
3994,Ranke BE A 61,84
3994,Schroeder VS 12,74
3994,Clay BE A 10,85
3994,Schroder VS 15,63
3994,Fossey pp,324-330
3995,UET 2,346
3995,ARM XV,102
3995,Clay BE A 14,115
3995,Koenig AfO Bei 16,172
3995,Ranke BE A 61,84
3995,Schroeder VS 12,74
3995,Clay BE A 10,85
3995,Schroder VS 15,63
3995,Fossey pp,324-330
3996,UET 2,346
3996,ARM XV,102
3996,Clay BE A 14,115
3996,Koenig AfO Bei 16,172
3996,Ranke BE A 61,84
3996,Schroeder VS 12,74
3996,Clay BE A 10,85
3996,Schroder VS 15,63
3996,Fossey pp,324-330
3997,UET 2,346
3997,ARM XV,102
3997,Clay BE A 14,115
3997,Koenig AfO Bei 16,172
3997,Ranke BE A 61,84
3997,Schroeder VS 12,74
3997,Clay BE A 10,85
3997,Schroder VS 15,63
3997,Fossey pp,324-330
3998,UET 2,346
3998,ARM XV,102
3998,Clay BE A 14,115
3998,Koenig AfO Bei 16,172
3998,Ranke BE A 61,84
3998,Schroeder VS 12,74
3998,Clay BE A 10,85
3998,Schroder VS 15,63
3998,Fossey pp,324-330
3999,UET 2,346
3999,ARM XV,102
3999,Koenig AfO Bei 16,172
3999,Ranke BE A 61,84
3999,Schroeder VS 12,74
3999,Clay BE A 10,85
3999,Schroder VS 15,63
3999,Fossey pp,324-330
4000,UET 2,346
4000,ARM XV,102
4000,Koenig AfO Bei 16,172
4000,Ranke BE A 61,84
4000,Schroeder VS 12,74
4000,Clay BE A 10,85
4000,Schroder VS 15,63
4000,Fossey pp,324-330
4001,UET 2,346
4001,ARM XV,102
4001,Koenig AfO Bei 16,172
4001,Ranke BE A 61,84
4001,Schroeder VS 12,74
4001,Clay BE A 10,85
4001,Schroder VS 15,63
4001,Fossey pp,324-330
4002,UET 2,346
4002,ARM XV,102
4002,Koenig AfO Bei 16,172
4002,Ranke BE A 61,84
4002,Schroeder VS 12,74
4002,Clay BE A 10,85
4002,Schroder VS 15,63
4002,Fossey pp,324-330
4003,UET 2,346
4003,ARM XV,102
4003,Koenig AfO Bei 16,172
4003,Ranke BE A 61,84
4003,Schroeder VS 12,74
4003,Clay BE A 10,85
4003,Schroder VS 15,63
4003,Fossey pp,324-330
4004,UET 2,346
4004,ARM XV,102
4004,Koenig AfO Bei 16,172
4004,Ranke BE A 61,84
4004,Schroeder VS 12,74
4004,Clay BE A 10,85
4004,Schroder VS 15,63
4004,Fossey pp,324-330
4007,UET 2,64
4007,ARM XV,90
4007,Clay BE A 14,57
4007,Ranke BE A 61,45
4007,Schroeder VS 12,63
4007,Clay BE A 10,52
4007,Schroder VS 15,56
4007,Fossey pp,288
4008,UET 2,315
4008,ARM XV,92
4008,Koenig AfO Bei 16,170
4008,Ranke BE A 61,66
4008,Schroeder VS 12,64
4008,Clay BE A 10,59
4008,Schroder VS 15,57
4008,Fossey pp,289-294
4009,UET 2,356
4009,ARM XV,92
4009,Clay BE A 14,59
4009,Koenig AfO Bei 16,174
4009,Ranke BE A 61,66
4009,Schroeder VS 12,64
4009,Clay BE A 10,59
4009,Schroder VS 15,57
4009,Fossey pp,289-294
4010,UET 2,356
4010,ARM XV,92
4010,Clay BE A 14,59
4010,Koenig AfO Bei 16,174
4010,Ranke BE A 61,66
4010,Schroeder VS 12,64
4010,Clay BE A 10,59
4010,Schroder VS 15,57
4010,Fossey pp,289-294
4011,UET 2,356
4011,ARM XV,92
4011,Clay BE A 14,59
4011,Koenig AfO Bei 16,174
4011,Ranke BE A 61,66
4011,Schroeder VS 12,64
4011,Clay BE A 10,59
4011,Schroder VS 15,57
4011,Fossey pp,289-294
4012,UET 2,356
4012,ARM XV,92
4012,Clay BE A 14,59
4012,Koenig AfO Bei 16,174
4012,Ranke BE A 61,66
4012,Schroeder VS 12,64
4012,Clay BE A 10,59
4012,Schroder VS 15,57
4012,Fossey pp,289-294
4013,UET 2,356
4013,ARM XV,92
4013,Clay BE A 14,59
4013,Koenig AfO Bei 16,174
4013,Ranke BE A 61,66
4013,Schroeder VS 12,64
4013,Clay BE A 10,59
4013,Schroder VS 15,57
4013,Fossey pp,289-294
4014,UET 2,356
4014,ARM XV,92
4014,Clay BE A 14,59
4014,Koenig AfO Bei 16,174
4014,Ranke BE A 61,66
4014,Schroeder VS 12,64
4014,Clay BE A 10,59
4014,Schroder VS 15,57
4014,Fossey pp,289-294
4015,UET 2,356
4015,ARM XV,92
4015,Clay BE A 14,59
4015,Koenig AfO Bei 16,174
4015,Ranke BE A 61,66
4015,Schroeder VS 12,64
4015,Clay BE A 10,59
4015,Schroder VS 15,57
4015,Fossey pp,289-294
4025,UET 2,117
4025,ARM XV,11
4025,Clay BE A 14,271
4025,Koenig AfO Bei 16,87
4025,Ranke BE A 61,178
4025,Schroeder VS 12,9
4025,Schroder VS 15,9
4025,Fossey pp,26-28
4026,UET 2,117
4026,ARM XV,11
4026,Clay BE A 14,271
4026,Koenig AfO Bei 16,166
4026,Ranke BE A 61,178
4026,Schroeder VS 12,9
4026,Schroder VS 15,9
4026,Fossey pp,26-28
4027,UET 2,117
4027,ARM XV,11
4027,Clay BE A 14,271
4027,Koenig AfO Bei 16,177
4027,Ranke BE A 61,178
4027,Schroeder VS 12,9
4027,Schroder VS 15,9
4027,Fossey pp,26-28
4028,UET 2,117
4028,ARM XV,11
4028,Clay BE A 14,271
4028,Koenig AfO Bei 16,87
4028,Ranke BE A 61,178
4028,Schroeder VS 12,9
4028,Schroder VS 15,9
4028,Fossey pp,26-28
4029,UET 2,117
4029,ARM XV,11
4029,Clay BE A 14,271
4029,Koenig AfO Bei 16,166
4029,Ranke BE A 61,178
4029,Schroeder VS 12,9
4029,Schroder VS 15,9
4029,Fossey pp,26-28
4030,UET 2,117
4030,ARM XV,11
4030,Clay BE A 14,271
4030,Koenig AfO Bei 16,177
4030,Ranke BE A 61,178
4030,Schroeder VS 12,9
4030,Schroder VS 15,9
4030,Fossey pp,26-28
4031,UET 2,195
4031,ARM XV,218
4031,Clay BE A 14,214
4031,Koenig AfO Bei 16,179
4031,Ranke BE A 61,203
4031,Schroeder VS 12,152
4031,Schroder VS 15,145
4031,Fossey pp,"754-758, 1077"
4034,UET 2,23
4034,ARM XV,46
4034,Clay BE A 14,33
4034,Koenig AfO Bei 16,180
4034,Ranke BE A 61,14
4034,Schroeder VS 12,33
4034,Clay BE A 10,23
4034,Schroder VS 15,32
4034,Fossey pp,154-156
4040,Fossey pp,46
4054,ARM XV,42
4054,Clay BE A 14,27
4054,Ranke BE A 61,11
4054,Schroeder VS 12,29
4054,Clay BE A 10,26
4054,Schroder VS 15,29
4061,Clay BE A 14,163
4061,Ranke BE A 61,142
4061,Schroder VS 15,137
4062,ARM XV,217
4062,Clay BE A 14,210
4062,Koenig AfO Bei 16,184
4062,Ranke BE A 61,169
4062,Schroeder VS 12,151
4062,Schroder VS 15,144
4062,Fossey pp,751-753
4063,ARM XV,217
4063,Clay BE A 14,210
4063,Koenig AfO Bei 16,184
4063,Ranke BE A 61,169
4063,Schroeder VS 12,151
4063,Schroder VS 15,144
4063,Fossey pp,751-753
4067,UET 2,133
4067,ARM XV,30
4067,Clay BE A 14,212
4067,Koenig AfO Bei 16,185
4067,Ranke BE A 61,172
4067,Schroeder VS 12,22
4067,Schroder VS 15,22
4067,Fossey pp,109-111
4068,UET 2,133
4068,ARM XV,30
4068,Clay BE A 14,212
4068,Koenig AfO Bei 16,185
4068,Ranke BE A 61,172
4068,Schroeder VS 12,22
4068,Schroder VS 15,22
4068,Fossey pp,109-111
4069,UET 2,133
4069,ARM XV,30
4069,Clay BE A 14,212
4069,Koenig AfO Bei 16,185
4069,Ranke BE A 61,172
4069,Schroeder VS 12,22
4069,Schroder VS 15,22
4069,Fossey pp,109-111
4073,Fossey pp,44
4076,UET 2,385c
4076,ARM XV,290
4076,Clay BE A 14,249
4076,Koenig AfO Bei 16,189
4076,Ranke BE A 61,218
4076,Schroeder VS 12,202
4076,Fossey pp,962-965
4077,UET 2,385c
4077,ARM XV,290
4077,Clay BE A 14,249
4077,Koenig AfO Bei 16,189
4077,Ranke BE A 61,218
4077,Schroeder VS 12,202
4077,Fossey pp,962-965
4078,UET 2,385c
4078,ARM XV,290
4078,Clay BE A 14,249
4078,Koenig AfO Bei 16,189
4078,Ranke BE A 61,218
4078,Schroeder VS 12,202
4078,Fossey pp,962-965
4079,UET 2,385c
4079,ARM XV,290
4079,Clay BE A 14,249
4079,Koenig AfO Bei 16,189
4079,Ranke BE A 61,218
4079,Schroeder VS 12,202
4079,Fossey pp,962-965
4082,Fossey pp,1013
4084,UET 2,283
